Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
14,19,Washington Bullets,27.5,31,51,35,47,-2.16,-0.27,-2.43,107.5,109.7,-2.2,99.4,.276,.026,.519,NA,.477,12.4,32.4,.211,NA,.484,12.4,67.2,.249,NA,Capital Centre,"458,332","11,706"
14,20,Golden State Warriors,26.0,37,45,33,49,-3.13,0.59,-2.55,109.6,112.6,-3.0,105.9,.397,.104,.563,NA,.501,14.3,26.1,.321,NA,.494,13.6,61.5,.253,NA,Oakland-Alameda County Coliseum Arena,"616,025","15,025"
14,21,Los Angeles Clippers,24.5,30,52,32,50,-3.39,0.59,-2.80,104.0,107.4,-3.4,99.2,.359,.034,.536,NA,.488,16.3,30.9,.265,NA,.489,14.3,67.3,.241,NA,Los Angeles Memorial Sports Arena,"486,621","11,649"
14,22,Minnesota Timberwolves,26.2,22,60,29,53,-4.23,0.63,-3.60,103.6,108.2,-4.6,91.1,.311,.043,.499,NA,.451,13.3,34.0,.232,NA,.492,15.5,66.2,.291,NA,Hubert H. Humphrey Metrodome,"1,072,572","26,139"
14,23,Sacramento Kings,26.4,23,59,28,54,-5.06,0.65,-4.41,104.8,110.0,-5.2,96.7,.278,.092,.527,NA,.484,13.5,27.3,.215,NA,.484,12.5,67.3,.255,NA,ARCO Arena (II),"697,667","17,016"
14,24,New Jersey Nets,26.6,17,65,21,61,-7.87,0.05,-7.82,100.7,108.6,-7.9,99.3,.317,.068,.486,NA,.435,13.9,34.5,.237,NA,.495,14.9,67.0,.272,NA,Brendan Byrne Arena,"473,760","12,232"
14,25,Charlotte Hornets,25.6,19,63,21,61,-7.82,0.81,-7.00,102.0,109.9,-7.9,98.1,.274,.085,.511,NA,.470,13.2,26.1,.207,NA,.506,14.7,67.5,.269,NA,Charlotte Coliseum,"979,941","23,901"
14,26,Orlando Magic,26.5,18,64,21,61,-8.91,0.19,-8.73,105.8,114.3,-8.5,104.1,.362,.052,.521,NA,.467,13.9,33.7,.274,NA,.511,12.1,67.8,.245,NA,Orlando Arena,"617,468","15,060"
14,27,Miami Heat,24.7,18,64,18,64,-9.72,0.13,-9.59,99.3,108.9,-9.6,101.0,.276,.041,.501,NA,.467,15.9,33.5,.190,NA,.499,15.2,67.3,.292,NA,Miami Arena,"615,328","14,916"
14,,League Average,27.1,,,41,41,0.00,0.00,0.00,108.1,108.1,,98.3,.327,.076,.537,NA,.489,13.9,32.1,.250,NA,.489,13.9,67.9,.250,NA,,"638,071","15,716"
